standard_id,layer_id,CODIGO__MUESTRA,n_params,violation_score_0_100,severity_score_0_100,risk_score_0_100,critical_violation_flag,created_at,standard_code,layer_code
1,1,12627,2,57.14,56.96,57.09,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12630,2,57.14,56.23,56.87,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12631,2,57.14,52.94,55.88,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12646,2,57.14,46.56,53.97,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12647,2,57.14,56.98,57.09,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12648,2,57.14,51.75,55.52,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12649,2,57.14,56.36,56.91,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12650,2,57.14,35.16,50.55,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12662,2,100.0,32.77,79.83,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12663,2,57.14,56.33,56.9,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12664,2,57.14,56.8,57.04,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12679,2,57.14,47.62,54.28,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12680,2,57.14,51.54,55.46,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12698,1,100.0,4.21,71.26,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12735,2,57.14,53.53,56.06,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12738,2,57.14,49.82,54.94,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12745,2,57.14,31.63,49.49,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12746,1,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12747,1,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12748,1,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12749,1,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12750,2,57.14,8.72,42.61,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12758,2,57.14,50.79,55.24,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12759,2,57.14,56.92,57.07,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12777,2,57.14,54.23,56.27,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12790,2,100.0,56.12,86.84,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12791,2,57.14,56.31,56.89,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12792,2,57.14,48.74,54.62,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12810,2,100.0,55.91,86.77,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12814,2,57.14,53.82,56.14,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12917,2,57.14,31.17,49.35,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12918,2,57.14,46.94,54.08,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12922,2,100.0,27.28,78.18,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12923,2,57.14,42.11,52.63,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12924,2,100.0,52.78,85.83,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12925,2,100.0,48.13,84.44,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12926,2,57.14,47.93,54.38,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12936,2,57.14,48.98,54.69,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12938,2,57.14,56.23,56.87,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12939,2,57.14,56.31,56.89,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12943,2,57.14,51.19,55.36,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12945,2,57.14,55.86,56.76,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12947,2,57.14,56.71,57.01,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12948,2,57.14,55.92,56.77,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12949,2,57.14,56.42,56.92,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12950,2,57.14,56.55,56.96,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12951,2,57.14,56.17,56.85,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12952,2,57.14,56.2,56.86,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12955,2,57.14,56.64,56.99,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12956,2,57.14,56.68,57.0,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12957,2,57.14,45.24,53.57,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12959,2,57.14,56.55,56.96,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12970,2,57.14,54.61,56.38,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12977,2,57.14,46.94,54.08,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12978,2,57.14,45.24,53.57,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12979,2,57.14,54.37,56.31,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12980,2,57.14,55.86,56.76,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12984,2,57.14,56.38,56.91,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12985,2,57.14,55.66,56.7,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12986,2,57.14,32.93,49.88,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12987,2,57.14,51.43,55.43,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12995,2,57.14,38.1,51.43,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12996,2,57.14,54.37,56.31,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12997,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,12998,2,57.14,21.87,46.56,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13009,2,57.14,47.62,54.28,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13010,2,57.14,44.72,53.41,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13011,2,100.0,28.38,78.51,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13012,2,57.14,20.98,46.29,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13013,2,57.14,27.69,48.3,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13014,2,57.14,17.46,45.24,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13015,2,100.0,56.23,86.87,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13021,2,100.0,56.42,86.93,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13022,2,100.0,58.83,87.65,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13035,2,57.14,55.8,56.74,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13047,2,100.0,31.52,79.46,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13048,1,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13090,2,57.14,51.95,55.58,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13091,2,57.14,45.24,53.57,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13092,2,100.0,54.24,86.27,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13093,2,57.14,45.24,53.57,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13097,2,100.0,52.62,85.79,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13099,2,57.14,55.58,56.67,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13100,2,57.14,55.92,56.77,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13101,2,57.14,56.33,56.9,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13102,2,57.14,55.74,56.72,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13103,2,57.14,51.06,55.32,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13104,2,57.14,55.86,56.76,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13105,2,57.14,50.79,55.24,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13116,2,100.0,25.31,77.59,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13117,2,57.14,29.67,48.9,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13118,2,57.14,5.19,41.56,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13123,2,100.0,34.88,80.46,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13124,2,42.86,2.43,30.73,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13139,2,57.14,56.26,56.88,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13140,2,57.14,56.8,57.04,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13141,2,57.14,56.75,57.02,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13148,2,57.14,52.13,55.64,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13149,2,57.14,52.94,55.88,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13150,2,57.14,56.6,56.98,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13154,2,57.14,55.58,56.67,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13155,2,57.14,55.66,56.7,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13156,2,57.14,56.36,56.91,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13157,2,57.14,56.61,56.98,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13176,2,57.14,46.94,54.08,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13177,2,57.14,51.95,55.58,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13188,2,57.14,56.26,56.88,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13197,2,57.14,50.65,55.19,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13198,2,57.14,54.99,56.5,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13219,2,100.0,57.13,87.14,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13220,2,100.0,61.04,88.31,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13221,1,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13232,2,57.14,51.43,55.43,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13233,2,57.14,56.06,56.82,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13255,2,57.14,55.8,56.74,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13256,2,57.14,54.26,56.28,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13267,2,57.14,56.74,57.02,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13268,2,57.14,56.68,57.0,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13270,2,57.14,49.82,54.94,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13271,2,57.14,52.22,55.66,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13272,2,100.0,45.6,83.68,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13273,2,100.0,60.86,88.26,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13284,2,57.14,56.73,57.02,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13285,2,57.14,56.8,57.04,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13286,2,100.0,57.44,87.23,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13287,2,100.0,55.91,86.77,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13288,2,100.0,47.86,84.36,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13290,2,57.14,52.3,55.69,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13298,2,100.0,56.21,86.86,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13299,2,57.14,54.23,56.27,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13300,2,57.14,44.16,53.25,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13307,2,57.14,54.89,56.46,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13308,2,100.0,44.3,83.29,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13309,2,57.14,54.7,56.41,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13310,2,57.14,56.65,56.99,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13314,2,57.14,56.94,57.08,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13315,2,57.14,55.74,56.72,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13316,2,57.14,53.78,56.13,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13321,2,57.14,56.26,56.88,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13322,2,57.14,50.0,55.0,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13327,2,57.14,54.61,56.38,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13361,2,57.14,55.39,56.61,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13387,2,57.14,56.54,56.96,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13388,2,57.14,56.43,56.93,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13389,2,57.14,56.85,57.05,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13434,2,100.0,41.71,82.51,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13435,2,57.14,45.71,53.71,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13436,2,100.0,54.77,86.43,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13437,2,57.14,53.82,56.14,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13438,2,100.0,60.03,88.01,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13439,2,57.14,53.48,56.04,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13440,2,57.14,55.49,56.64,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13441,2,57.14,55.97,56.79,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13454,2,57.14,55.74,56.72,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13456,2,57.14,51.75,55.52,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13458,2,57.14,55.28,56.58,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13459,2,57.14,56.69,57.0,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13460,2,100.0,56.88,87.06,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13461,2,100.0,55.89,86.77,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13462,2,57.14,49.62,54.88,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13463,2,100.0,54.85,86.46,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13464,2,57.14,40.34,52.1,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13467,2,57.14,51.43,55.43,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13475,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13482,2,57.14,56.53,56.96,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13483,2,57.14,31.86,49.56,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13484,2,57.14,47.29,54.18,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13488,2,100.0,51.82,85.55,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13491,2,57.14,2.2,40.66,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13492,2,57.14,31.63,49.49,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13493,2,57.14,51.95,55.58,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13494,2,57.14,50.93,55.28,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13495,2,57.14,50.17,55.05,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13500,2,57.14,55.14,56.54,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13501,2,57.14,53.9,56.17,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13515,2,57.14,57.0,57.1,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13516,2,57.14,56.8,57.04,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13521,2,57.14,55.58,56.67,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13522,2,57.14,55.66,56.7,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13523,2,57.14,54.82,56.44,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13532,2,57.14,52.81,55.84,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13533,2,57.14,54.82,56.44,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13534,2,57.14,51.43,55.43,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13535,2,100.0,54.92,86.48,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13536,2,57.14,56.13,56.84,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13537,2,57.14,53.33,56.0,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13541,2,100.0,56.33,86.9,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13544,2,57.14,47.62,54.28,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13545,2,57.14,53.62,56.08,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13546,2,100.0,55.81,86.74,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13553,2,57.14,40.34,52.1,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13554,2,57.14,39.29,51.78,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13565,2,57.14,49.82,54.94,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13570,2,57.14,55.49,56.64,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13594,2,57.14,56.87,57.06,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13595,2,100.0,63.99,89.2,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13596,2,100.0,52.18,85.65,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13600,2,57.14,28.28,48.48,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13601,2,57.14,53.33,56.0,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13604,2,57.14,50.34,55.1,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13607,2,42.86,0.67,30.2,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13608,2,42.86,4.25,31.28,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13609,2,57.14,45.71,53.71,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13610,2,57.14,56.95,57.08,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13611,2,57.14,55.28,56.58,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13613,2,57.14,55.8,56.74,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13615,2,100.0,54.62,86.39,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13616,2,57.14,54.61,56.38,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13617,2,57.14,55.49,56.64,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13618,2,100.0,55.66,86.7,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13619,2,100.0,22.04,76.61,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13620,2,100.0,57.67,87.3,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13621,2,57.14,55.8,56.74,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13622,2,57.14,44.72,53.41,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13623,2,57.14,42.11,52.63,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13624,2,57.14,42.86,52.86,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13625,2,57.14,50.5,55.15,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13626,2,100.0,44.28,83.28,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13627,2,100.0,38.21,81.46,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13628,2,100.0,52.5,85.75,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13629,2,57.14,29.93,48.98,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13630,2,57.14,42.86,52.86,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13634,2,57.14,55.97,56.79,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13646,2,100.0,44.0,83.2,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13647,2,57.14,39.29,51.78,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13648,2,57.14,35.16,50.55,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13656,2,57.14,56.01,56.8,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13658,2,57.14,56.2,56.86,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13668,2,57.14,55.58,56.67,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13671,2,100.0,52.01,85.6,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13672,2,100.0,38.35,81.5,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13673,2,57.14,56.38,56.91,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13674,2,100.0,57.83,87.35,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13675,2,100.0,63.39,89.02,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13676,2,100.0,52.39,85.72,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13693,2,100.0,55.48,86.64,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13702,2,57.14,57.01,57.1,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13703,2,100.0,23.79,77.14,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13704,2,57.14,34.82,50.44,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13705,2,100.0,36.53,80.96,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13706,2,100.0,49.88,84.96,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13707,2,100.0,37.67,81.3,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13714,2,57.14,48.98,54.69,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13715,2,57.14,50.0,55.0,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13726,2,100.0,54.54,86.36,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13727,2,57.14,25.04,47.51,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13728,2,57.14,50.17,55.05,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13736,2,57.14,23.13,46.94,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13739,1,100.0,70.59,91.18,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13741,1,100.0,99.59,99.88,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13742,1,100.0,98.35,99.5,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13749,2,100.0,39.39,81.82,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13750,2,57.14,56.06,56.82,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13751,2,57.14,56.06,56.82,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13752,2,57.14,55.58,56.67,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13753,1,100.0,82.14,94.64,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13760,2,57.14,36.73,51.02,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13761,2,57.14,18.0,45.4,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13762,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13763,1,100.0,95.58,98.67,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13764,2,100.0,56.17,86.85,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13769,2,57.14,52.13,55.64,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13778,1,100.0,94.38,98.31,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13779,2,57.14,51.19,55.36,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13780,2,57.14,50.5,55.15,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13786,2,57.14,32.93,49.88,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13787,2,57.14,47.93,54.38,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13805,2,57.14,29.4,48.82,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13806,2,100.0,51.78,85.53,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13807,2,57.14,49.42,54.82,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13808,2,57.14,47.62,54.28,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13809,2,57.14,49.42,54.82,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13814,2,57.14,51.95,55.58,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13816,2,57.14,52.61,55.78,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13818,2,57.14,50.0,55.0,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13819,2,57.14,50.34,55.1,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13820,2,57.14,51.75,55.52,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13821,2,57.14,53.7,56.11,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13822,2,57.14,54.61,56.38,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13823,2,57.14,52.75,55.82,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13826,2,100.0,35.76,80.73,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13831,2,57.14,51.31,55.39,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13837,2,100.0,35.76,80.73,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13838,2,100.0,57.24,87.17,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13839,2,57.14,56.52,56.95,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13840,2,57.14,13.85,44.15,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13844,2,57.14,55.8,56.74,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13847,2,100.0,47.33,84.2,1,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13848,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_2115,SANITARY
1,1,13849,2,42.86,3.83,31.15,1,2026-02-25 17:23:54,CO_2115,SANITARY
