CODIGO__MUESTRA,CO_2115,EPA,epa_minus_colombia,epa_stricter_flag,colombia_only_acceptable
13882,56.08,56.04,-0.03999999999999915,0,0
13883,54.38,54.08,-0.30000000000000426,0,0
13884,45.4,0.0,-45.4,0,0
13885,54.38,54.08,-0.30000000000000426,0,0
13886,85.83,85.73,-0.09999999999999432,0,0
13887,47.17,41.83,-5.340000000000003,0,0
13888,53.71,53.25,-0.46000000000000085,0,0
13892,56.76,56.75,-0.00999999999999801,0,0
13900,56.64,56.64,0.0,0,0
13901,56.86,56.86,0.0,0,0
13907,56.91,56.9,-0.00999999999999801,0,0
13917,55.71,55.64,-0.07000000000000028,0,0
13930,56.5,56.48,-0.020000000000003126,0,0
13931,57.07,57.06,-0.00999999999999801,0,0
13944,0.0,0.0,0.0,0,0
13945,56.92,56.91,-0.010000000000005116,0,0
13950,56.88,56.87,-0.010000000000005116,0,0
13962,87.61,87.6,-0.010000000000005116,0,0
13963,56.98,56.97,-0.00999999999999801,0,0
13966,57.08,57.08,0.0,0,0
13967,54.94,54.76,-0.17999999999999972,0,0
13968,56.64,56.64,0.0,0,0
13970,56.58,56.57,-0.00999999999999801,0,0
13971,56.72,56.71,-0.00999999999999801,0,0
13972,55.78,55.71,-0.07000000000000028,0,0
13973,57.07,57.07,0.0,0,0
13974,56.77,56.77,0.0,0,0
13980,57.02,57.02,0.0,0,0
13993,48.4,44.54,-3.8599999999999994,0,0
13997,52.63,51.78,-0.8500000000000014,0,0
14006,51.78,50.55,-1.230000000000004,0,0
14014,56.5,56.48,-0.020000000000003126,0,0
14019,56.72,56.71,-0.00999999999999801,0,0
14020,87.0,87.0,0.0,0,0
14039,55.78,55.71,-0.07000000000000028,0,0
14040,57.1,57.1,0.0,0,0
14041,56.97,56.97,0.0,0,0
14042,56.08,56.04,-0.03999999999999915,0,0
14077,86.18,86.06,-0.12000000000000455,0,0
14092,86.59,86.5,-0.09000000000000341,0,0
14093,57.07,57.07,0.0,0,0
14094,57.05,57.05,0.0,0,0
14096,56.03,55.98,-0.05000000000000426,0,0
14097,57.1,57.1,0.0,0,0
14103,87.12,87.12,0.0,0,0
14104,55.97,55.92,-0.04999999999999716,0,0
14105,57.02,57.02,0.0,0,0
14106,54.69,54.46,-0.22999999999999687,0,0
14107,54.62,54.38,-0.23999999999999488,0,0
14108,87.29,87.29,0.0,0,0
14109,56.98,56.97,-0.00999999999999801,0,0
14110,57.0,57.0,0.0,0,0
14111,57.01,57.01,0.0,0,0
14112,55.43,55.32,-0.10999999999999943,0,0
14113,86.16,86.11,-0.04999999999999716,0,0
14131,56.92,56.91,-0.010000000000005116,0,0
14132,83.9,82.22,-1.6800000000000068,0,0
14133,85.4,85.06,-0.3400000000000034,0,0
14134,82.16,78.57,-3.5900000000000034,0,0
14135,55.0,54.82,-0.17999999999999972,0,0
14136,56.99,56.99,0.0,0,0
14146,85.87,85.51,-0.35999999999999943,0,0
14147,57.09,57.09,0.0,0,0
14148,56.88,56.87,-0.010000000000005116,0,0
14149,86.64,86.63,-0.010000000000005116,0,0
14150,56.91,56.91,0.0,0,0
14161,56.93,56.93,0.0,0,0
14162,56.94,56.94,0.0,0,0
14163,56.87,56.86,-0.00999999999999801,0,0
14164,81.0,78.87,-2.1299999999999955,0,0
14165,87.29,87.27,-0.020000000000010232,0,0
14166,56.22,56.19,-0.030000000000001137,0,0
14167,57.07,57.07,0.0,0,0
14168,85.5,85.35,-0.15000000000000568,0,0
14169,43.32,0.0,-43.32,0,0
14178,98.95,98.93,-0.01999999999999602,0,0
14179,95.71,95.31,-0.3999999999999915,0,0
14184,79.36,76.17,-3.1899999999999977,0,0
14185,52.38,51.43,-0.9500000000000028,0,0
14186,55.71,55.64,-0.07000000000000028,0,0
14187,53.84,53.41,-0.4300000000000068,0,0
14188,54.08,53.71,-0.36999999999999744,0,0
14189,82.6,81.17,-1.4299999999999926,0,0
14190,48.02,43.75,-4.270000000000003,0,0
14191,85.4,84.98,-0.4200000000000017,0,0
14192,84.59,84.08,-0.5100000000000051,0,0
14194,0.0,0.0,0.0,0,0
14195,74.01,31.91,-42.10000000000001,0,0
14196,86.46,86.44,-0.01999999999999602,0,0
14197,80.28,76.86,-3.4200000000000017,0,0
14198,56.41,56.4,-0.00999999999999801,0,0
14199,55.78,55.71,-0.07000000000000028,0,0
14201,56.12,56.08,-0.03999999999999915,0,0
14203,56.58,56.57,-0.00999999999999801,0,0
14204,56.94,56.94,0.0,0,0
14205,56.94,56.94,0.0,0,0
14206,56.44,56.43,-0.00999999999999801,0,0
14207,55.61,55.52,-0.0899999999999963,0,0
14208,56.44,56.43,-0.00999999999999801,0,0
14209,85.2,85.0,-0.20000000000000284,0,0
14210,87.39,87.35,-0.04000000000000625,0,0
14220,56.74,56.73,-0.010000000000005116,0,0
14222,56.88,56.87,-0.010000000000005116,0,0
14223,56.79,56.78,-0.00999999999999801,0,0
14224,56.8,56.8,0.0,0,0
14231,53.25,52.63,-0.6199999999999974,0,0
14234,84.58,84.18,-0.3999999999999915,0,0
14235,54.88,54.69,-0.19000000000000483,0,0
14237,56.61,56.61,0.0,0,0
14238,56.5,56.48,-0.020000000000003126,0,0
14239,57.06,57.06,0.0,0,0
14242,85.42,85.14,-0.28000000000000114,0,0
14243,56.61,56.61,0.0,0,0
14244,56.84,56.83,-0.010000000000005116,0,0
14245,56.8,56.8,0.0,0,0
14251,56.88,56.88,0.0,0,0
14292,81.2,78.91,-2.2900000000000063,0,0
14293,56.99,56.99,0.0,0,0
14294,56.54,56.53,-0.00999999999999801,0,0
14310,56.72,56.71,-0.00999999999999801,0,0
14314,56.67,56.67,0.0,0,0
14346,53.97,53.57,-0.3999999999999986,0,0
14347,45.24,0.0,-45.24,0,0
14348,54.88,54.69,-0.19000000000000483,0,0
14349,54.08,53.71,-0.36999999999999744,0,0
14350,84.1,83.7,-0.3999999999999915,0,0
14351,84.87,84.64,-0.23000000000000398,0,0
14352,56.89,56.89,0.0,0,0
14358,53.41,52.86,-0.5499999999999972,0,0
14359,45.24,0.0,-45.24,0,0
14364,82.56,73.21,-9.350000000000009,0,0
14365,50.55,48.57,-1.9799999999999969,0,0
14366,75.82,33.46,-42.35999999999999,0,0
14367,73.94,31.58,-42.36,0,0
14368,56.16,56.12,-0.03999999999999915,0,0
14370,56.13,56.1,-0.030000000000001137,0,0
14372,55.71,55.64,-0.07000000000000028,0,0
14373,55.64,55.55,-0.09000000000000341,0,0
14374,55.82,55.76,-0.060000000000002274,0,0
14375,56.12,56.08,-0.03999999999999915,0,0
14376,55.49,55.39,-0.10000000000000142,0,0
14377,50.55,48.57,-1.9799999999999969,0,0
14378,87.05,87.04,-0.009999999999990905,0,0
14380,56.54,56.53,-0.00999999999999801,0,0
14381,87.07,82.56,-4.509999999999991,0,0
14382,48.74,45.24,-3.5,0,0
14383,55.46,55.36,-0.10000000000000142,0,0
14384,53.41,52.86,-0.5499999999999972,0,0
14386,49.2,46.15,-3.0500000000000043,0,0
14387,55.24,55.1,-0.14000000000000057,0,0
14388,43.32,30.1,-13.219999999999999,0,0
14389,56.44,56.43,-0.00999999999999801,0,0
14390,51.78,50.55,-1.230000000000004,0,0
14391,56.77,56.77,0.0,0,0
14392,56.74,56.73,-0.010000000000005116,0,0
14393,99.02,99.0,-0.01999999999999602,0,0
14394,96.94,96.74,-0.20000000000000284,0,0
14395,0.0,0.0,0.0,0,0
14396,51.02,49.35,-1.6700000000000017,0,0
14400,56.07,56.03,-0.03999999999999915,0,0
14401,55.24,55.1,-0.14000000000000057,0,0
14417,48.02,43.75,-4.270000000000003,0,0
14421,56.5,56.48,-0.020000000000003126,0,0
14429,55.66,55.58,-0.0799999999999983,0,0
14430,56.16,56.12,-0.03999999999999915,0,0
14431,40.66,0.0,-40.66,0,0
14432,50.34,78.66,28.319999999999993,1,0
14433,52.86,52.1,-0.759999999999998,0,0
14434,51.78,50.55,-1.230000000000004,0,0
14435,55.39,55.28,-0.10999999999999943,0,0
14445,86.48,86.42,-0.060000000000002274,0,0
14446,80.74,77.88,-2.8599999999999994,0,0
14448,55.24,55.1,-0.14000000000000057,0,0
14452,55.8,55.74,-0.05999999999999517,0,0
14453,56.0,55.95,-0.04999999999999716,0,0
14454,48.4,44.54,-3.8599999999999994,0,0
14456,52.1,51.02,-1.0799999999999983,0,0
14457,54.38,54.08,-0.30000000000000426,0,0
14459,56.5,56.48,-0.020000000000003126,0,0
14462,45.24,0.0,-45.24,0,0
14466,53.84,53.41,-0.4300000000000068,0,0
14467,56.74,56.73,-0.010000000000005116,0,0
14472,56.67,56.67,0.0,0,0
14474,85.67,85.55,-0.12000000000000455,0,0
14480,56.9,56.9,0.0,0,0
14488,56.38,56.36,-0.020000000000003126,0,0
14497,56.8,56.8,0.0,0,0
14500,56.24,56.21,-0.030000000000001137,0,0
14501,56.18,56.14,-0.03999999999999915,0,0
14503,51.78,50.55,-1.230000000000004,0,0
14504,53.06,52.38,-0.6799999999999997,0,0
14505,52.38,51.43,-0.9500000000000028,0,0
14506,54.18,53.84,-0.3399999999999963,0,0
14514,56.67,56.67,0.0,0,0
14522,56.72,56.71,-0.00999999999999801,0,0
14528,83.71,81.73,-1.9799999999999898,0,0
14534,55.93,55.88,-0.04999999999999716,0,0
14535,86.64,86.63,-0.010000000000005116,0,0
14537,0.0,0.0,0.0,0,0
14538,88.06,87.88,-0.18000000000000682,0,0
14540,52.86,52.1,-0.759999999999998,0,0
14548,55.69,55.61,-0.0799999999999983,0,0
14549,47.4,42.36,-5.039999999999999,0,0
14550,47.72,43.09,-4.6299999999999955,0,0
14551,41.27,0.0,-41.27,0,0
14552,52.1,51.02,-1.0799999999999983,0,0
14553,46.43,0.0,-46.43,0,0
14554,51.43,50.0,-1.4299999999999997,0,0
14555,31.96,31.96,0.0,0,0
14556,53.06,52.38,-0.6799999999999997,0,0
14557,52.86,52.1,-0.759999999999998,0,0
14565,86.92,86.76,-0.1599999999999966,0,0
14569,46.56,40.33,-6.230000000000004,0,0
14577,40.66,0.0,-40.66,0,0
14580,55.55,55.46,-0.0899999999999963,0,0
14581,0.0,0.0,0.0,0,0
14582,86.62,86.6,-0.020000000000010232,0,0
14587,50.55,48.57,-1.9799999999999969,0,0
14599,53.97,53.57,-0.3999999999999986,0,0
14600,84.61,84.1,-0.5100000000000051,0,0
14604,86.54,86.51,-0.030000000000001137,0,0
14605,43.96,0.0,-43.96,0,0
14615,56.67,56.67,0.0,0,0
14622,86.08,86.01,-0.06999999999999318,0,0
14635,50.55,48.57,-1.9799999999999969,0,0
14636,45.86,0.0,-45.86,0,0
14637,52.1,51.02,-1.0799999999999983,0,0
14638,84.47,83.24,-1.230000000000004,0,0
14639,56.8,56.8,0.0,0,0
14640,56.58,56.57,-0.00999999999999801,0,0
14641,56.58,56.57,-0.00999999999999801,0,0
14647,47.4,42.36,-5.039999999999999,0,0
14648,95.95,95.59,-0.35999999999999943,0,0
14656,56.44,56.43,-0.00999999999999801,0,0
14661,86.97,86.95,-0.01999999999999602,0,0
14676,90.0,87.5,-2.5,0,0
14690,49.69,47.06,-2.6299999999999955,0,0
14691,51.78,50.55,-1.230000000000004,0,0
14714,51.43,50.0,-1.4299999999999997,0,0
14715,44.35,0.0,-44.35,0,0
14719,56.86,56.86,0.0,0,0
14720,99.54,99.53,-0.010000000000005116,0,0
14721,49.49,46.69,-2.8000000000000043,0,0
14727,99.33,99.32,-0.010000000000005116,0,0
14728,53.25,52.63,-0.6199999999999974,0,0
14729,56.58,56.57,-0.00999999999999801,0,0
14730,56.77,56.77,0.0,0,0
14731,56.61,56.61,0.0,0,0
14732,56.85,56.85,0.0,0,0
14733,56.8,56.8,0.0,0,0
14734,56.27,56.24,-0.030000000000001137,0,0
14735,51.43,50.0,-1.4299999999999997,0,0
14736,56.31,56.28,-0.030000000000001137,0,0
14737,0.0,0.0,0.0,0,0
14738,47.4,42.36,-5.039999999999999,0,0
14739,49.49,46.69,-2.8000000000000043,0,0
14740,98.87,98.84,-0.030000000000001137,0,0
14742,55.52,55.43,-0.09000000000000341,0,0
14743,55.0,54.82,-0.17999999999999972,0,0
14745,48.21,44.15,-4.060000000000002,0,0
14746,56.85,87.71,30.859999999999992,1,0
14747,56.92,56.91,-0.010000000000005116,0,0
14748,55.0,54.82,-0.17999999999999972,0,0
14750,56.85,56.85,0.0,0,0
14751,56.98,56.97,-0.00999999999999801,0,0
14773,45.86,0.0,-45.86,0,0
14774,52.1,51.02,-1.0799999999999983,0,0
14775,54.18,53.84,-0.3399999999999963,0,0
14781,83.59,80.79,-2.799999999999997,0,0
14791,46.81,40.97,-5.840000000000003,0,0
14792,48.21,44.15,-4.060000000000002,0,0
14793,54.54,54.28,-0.259999999999998,0,0
14794,52.38,51.43,-0.9500000000000028,0,0
14795,53.25,52.63,-0.6199999999999974,0,0
14796,52.86,52.1,-0.759999999999998,0,0
14797,87.56,87.56,0.0,0,0
14798,56.86,56.86,0.0,0,0
14799,84.11,83.6,-0.5100000000000051,0,0
14800,54.62,54.38,-0.23999999999999488,0,0
14801,54.46,54.18,-0.28000000000000114,0,0
14802,55.1,54.94,-0.1600000000000037,0,0
14803,83.11,82.43,-0.6799999999999926,0,0
14804,57.1,57.1,0.0,0,0
14805,56.96,56.96,0.0,0,0
14806,56.91,56.9,-0.00999999999999801,0,0
14811,88.22,88.22,0.0,0,0
14812,88.44,88.44,0.0,0,0
14813,57.01,57.01,0.0,0,0
14814,56.97,56.97,0.0,0,0
14816,55.61,55.52,-0.0899999999999963,0,0
14817,55.24,55.1,-0.14000000000000057,0,0
14819,57.1,57.1,0.0,0,0
14822,87.36,87.36,0.0,0,0
14823,86.57,86.52,-0.04999999999999716,0,0
14824,55.71,55.64,-0.07000000000000028,0,0
14825,52.63,51.78,-0.8500000000000014,0,0
14826,54.38,54.08,-0.30000000000000426,0,0
14832,55.43,55.32,-0.10999999999999943,0,0
14833,55.32,55.19,-0.13000000000000256,0,0
14836,57.09,57.09,0.0,0,0
14837,57.1,57.1,0.0,0,0
14838,56.96,56.96,0.0,0,0
14839,55.39,55.28,-0.10999999999999943,0,0
14840,56.54,56.53,-0.00999999999999801,0,0
14841,57.05,57.05,0.0,0,0
14842,54.69,54.46,-0.22999999999999687,0,0
14843,54.76,54.54,-0.21999999999999886,0,0
14844,56.79,56.78,-0.00999999999999801,0,0
14845,56.96,56.96,0.0,0,0
14846,87.79,87.79,0.0,0,0
14847,56.5,56.48,-0.020000000000003126,0,0
14848,84.74,84.52,-0.21999999999999886,0,0
14849,56.61,56.61,0.0,0,0
14853,85.81,85.66,-0.15000000000000568,0,0
14855,81.75,80.33,-1.4200000000000017,0,0
14856,87.49,87.48,-0.009999999999990905,0,0
14857,87.36,87.3,-0.060000000000002274,0,0
14858,54.28,53.97,-0.3100000000000023,0,0
14859,56.99,56.98,-0.010000000000005116,0,0
14861,54.28,53.97,-0.3100000000000023,0,0
14862,87.51,87.5,-0.010000000000005116,0,0
14863,56.87,56.86,-0.00999999999999801,0,0
14866,87.96,87.96,0.0,0,0
14867,86.14,86.09,-0.04999999999999716,0,0
14868,46.29,0.0,-46.29,0,0
14869,76.33,30.93,-45.4,0,0
14870,52.38,51.43,-0.9500000000000028,0,0
14871,54.54,54.28,-0.259999999999998,0,0
14872,53.06,52.38,-0.6799999999999997,0,0
14873,52.38,51.43,-0.9500000000000028,0,0
14874,56.58,56.57,-0.00999999999999801,0,0
14875,57.1,57.1,0.0,0,0
14876,88.05,88.04,-0.009999999999990905,0,0
14878,55.82,55.76,-0.060000000000002274,0,0
14880,56.12,56.08,-0.03999999999999915,0,0
14882,56.74,56.73,-0.010000000000005116,0,0
14883,55.64,55.55,-0.09000000000000341,0,0
14884,87.08,87.08,0.0,0,0
14885,56.5,56.48,-0.020000000000003126,0,0
14886,56.64,56.64,0.0,0,0
14924,87.27,87.26,-0.009999999999990905,0,0
14925,56.79,56.78,-0.00999999999999801,0,0
14926,56.79,56.78,-0.00999999999999801,0,0
14927,56.98,56.98,0.0,0,0
14928,56.97,56.97,0.0,0,0
14929,56.96,56.95,-0.00999999999999801,0,0
14931,99.74,99.74,0.0,0,0
14932,99.76,99.76,0.0,0,0
14933,99.76,99.76,0.0,0,0
14934,87.66,87.66,0.0,0,0
14935,56.29,56.27,-0.01999999999999602,0,0
14936,56.98,56.97,-0.00999999999999801,0,0
14938,51.78,50.55,-1.230000000000004,0,0
14939,84.94,84.65,-0.28999999999999204,0,0
14972,54.08,53.71,-0.36999999999999744,0,0
14973,55.05,54.88,-0.1699999999999946,0,0
14988,88.01,87.95,-0.060000000000002274,0,0
14989,84.75,84.41,-0.3400000000000034,0,0
14991,53.84,53.41,-0.4300000000000068,0,0
14995,56.08,56.04,-0.03999999999999915,0,0
14996,51.02,49.35,-1.6700000000000017,0,0
14997,56.44,56.43,-0.00999999999999801,0,0
14998,54.76,54.54,-0.21999999999999886,0,0
14999,56.92,56.91,-0.010000000000005116,0,0
15000,56.86,56.86,0.0,0,0
15001,56.98,56.97,-0.00999999999999801,0,0
15004,56.76,56.75,-0.00999999999999801,0,0
15005,56.79,56.78,-0.00999999999999801,0,0
15015,85.77,85.67,-0.09999999999999432,0,0
15016,87.54,87.53,-0.010000000000005116,0,0
15017,55.66,55.58,-0.0799999999999983,0,0
15018,57.05,57.05,0.0,0,0
15019,57.04,57.04,0.0,0,0
15032,56.92,56.91,-0.010000000000005116,0,0
15040,51.78,50.55,-1.230000000000004,0,0
15041,0.0,0.0,0.0,0,0
15059,55.61,55.52,-0.0899999999999963,0,0
15060,56.74,56.73,-0.010000000000005116,0,0
15061,87.26,87.15,-0.10999999999999943,0,0
15062,87.46,87.4,-0.05999999999998806,0,0
15063,86.1,85.35,-0.75,0,0
15064,57.11,57.11,0.0,0,0
15066,56.82,56.81,-0.00999999999999801,0,0
15067,56.38,56.36,-0.020000000000003126,0,0
15068,77.69,72.93,-4.759999999999991,0,0
15069,56.92,56.91,-0.010000000000005116,0,0
15070,53.41,52.86,-0.5499999999999972,0,0
15071,56.95,56.94,-0.010000000000005116,0,0
15072,55.15,55.0,-0.14999999999999858,0,0
15074,55.9,55.84,-0.05999999999999517,0,0
15075,56.67,56.67,0.0,0,0
15076,55.1,54.94,-0.1600000000000037,0,0
15077,73.45,30.59,-42.86,0,0
15078,44.9,0.0,-44.9,0,0
15079,85.08,84.79,-0.28999999999999204,0,0
15080,86.85,86.82,-0.030000000000001137,0,0
15081,84.76,84.44,-0.3200000000000074,0,0
15083,87.45,87.24,-0.21000000000000796,0,0
15084,55.28,55.15,-0.13000000000000256,0,0
15085,56.44,56.43,-0.00999999999999801,0,0
15086,55.98,55.93,-0.04999999999999716,0,0
15087,56.89,56.89,0.0,0,0
15088,52.38,51.43,-0.9500000000000028,0,0
15090,56.88,56.87,-0.010000000000005116,0,0
15091,57.04,57.04,0.0,0,0
15092,86.43,86.37,-0.060000000000002274,0,0
15093,56.28,56.25,-0.030000000000001137,0,0
15094,87.3,87.14,-0.1599999999999966,0,0
15095,53.25,52.63,-0.6199999999999974,0,0
15101,54.76,54.54,-0.21999999999999886,0,0
15102,53.25,52.63,-0.6199999999999974,0,0
15103,56.38,56.36,-0.020000000000003126,0,0
15104,48.9,45.56,-3.3399999999999963,0,0
15105,86.61,86.59,-0.01999999999999602,0,0
15106,86.85,86.84,-0.009999999999990905,0,0
15107,56.3,56.28,-0.01999999999999602,0,0
15108,56.38,56.36,-0.020000000000003126,0,0
15109,56.17,56.13,-0.03999999999999915,0,0
15110,49.56,46.81,-2.75,0,0
15111,47.82,43.32,-4.5,0,0
15112,45.24,0.0,-45.24,0,0
15113,55.39,55.28,-0.10999999999999943,0,0
15124,56.87,87.12,30.250000000000007,1,0
15167,84.99,84.52,-0.46999999999999886,0,0
15168,86.97,86.96,-0.010000000000005116,0,0
15169,87.12,87.11,-0.010000000000005116,0,0
15170,87.4,87.39,-0.010000000000005116,0,0
15171,56.74,56.73,-0.010000000000005116,0,0
15185,56.8,56.8,0.0,0,0
15186,49.88,47.4,-2.480000000000004,0,0
15187,48.9,45.56,-3.3399999999999963,0,0
15188,55.9,55.84,-0.05999999999999517,0,0
15189,86.92,86.9,-0.01999999999999602,0,0
15190,54.54,54.28,-0.259999999999998,0,0
15191,56.5,56.48,-0.020000000000003126,0,0
15192,55.66,55.58,-0.0799999999999983,0,0
15193,54.62,54.38,-0.23999999999999488,0,0
15194,51.43,50.0,-1.4299999999999997,0,0
15195,46.15,0.0,-46.15,0,0
15196,51.02,49.35,-1.6700000000000017,0,0
15198,52.63,51.78,-0.8500000000000014,0,0
15199,52.86,52.1,-0.759999999999998,0,0
15200,86.41,86.36,-0.04999999999999716,0,0
15201,49.62,46.94,-2.6799999999999997,0,0
15202,53.57,53.06,-0.509999999999998,0,0
15203,56.54,56.53,-0.00999999999999801,0,0
15204,54.82,54.62,-0.20000000000000284,0,0
15205,47.72,43.09,-4.6299999999999955,0,0
15206,87.87,87.84,-0.030000000000001137,0,0
15207,53.06,52.38,-0.6799999999999997,0,0
15208,49.42,46.56,-2.8599999999999994,0,0
15209,56.85,56.85,0.0,0,0
15210,54.69,54.46,-0.22999999999999687,0,0
15211,57.03,57.03,0.0,0,0
15213,55.66,55.58,-0.0799999999999983,0,0
15214,53.25,52.63,-0.6199999999999974,0,0
15216,85.28,85.12,-0.1599999999999966,0,0
15217,55.1,54.94,-0.1600000000000037,0,0
15218,56.1,56.06,-0.03999999999999915,0,0
15219,86.82,86.81,-0.009999999999990905,0,0
15220,46.43,0.0,-46.43,0,0
15221,47.4,42.36,-5.039999999999999,0,0
15222,51.78,50.55,-1.230000000000004,0,0
15223,52.1,51.02,-1.0799999999999983,0,0
15224,55.36,55.24,-0.11999999999999744,0,0
15227,56.29,56.27,-0.01999999999999602,0,0
15228,87.02,87.02,0.0,0,0
15229,73.65,30.8,-42.85000000000001,0,0
15230,56.7,56.69,-0.010000000000005116,0,0
15231,56.64,56.64,0.0,0,0
15232,56.5,56.48,-0.020000000000003126,0,0
15233,56.58,56.57,-0.00999999999999801,0,0
15234,53.25,52.63,-0.6199999999999974,0,0
15237,87.54,87.5,-0.04000000000000625,0,0
15238,86.6,86.58,-0.01999999999999602,0,0
15239,56.18,56.14,-0.03999999999999915,0,0
15240,55.52,55.43,-0.09000000000000341,0,0
15243,83.3,82.55,-0.75,0,0
15244,80.85,76.22,-4.6299999999999955,0,0
15245,87.66,87.66,0.0,0,0
15246,56.83,56.82,-0.00999999999999801,0,0
15247,56.87,56.86,-0.00999999999999801,0,0
15248,56.88,56.88,0.0,0,0
15249,30.33,30.33,0.0,0,0
15250,85.12,84.87,-0.25,0,0
15254,55.49,55.39,-0.10000000000000142,0,0
15255,55.1,54.94,-0.1600000000000037,0,0
15258,56.04,56.0,-0.03999999999999915,0,0
15259,56.28,56.26,-0.020000000000003126,0,0
15260,56.61,56.61,0.0,0,0
15261,56.38,56.36,-0.020000000000003126,0,0
15263,85.23,84.67,-0.5600000000000023,0,0
15264,55.52,55.43,-0.09000000000000341,0,0
15265,85.28,84.86,-0.4200000000000017,0,0
15272,57.05,57.05,0.0,0,0
15275,86.54,86.28,-0.2600000000000051,0,0
15276,84.65,83.8,-0.8500000000000085,0,0
15277,87.23,87.2,-0.030000000000001137,0,0
15278,81.89,79.83,-2.0600000000000023,0,0
15279,85.88,85.72,-0.1599999999999966,0,0
15280,80.33,75.7,-4.6299999999999955,0,0
15281,86.41,86.01,-0.3999999999999915,0,0
15282,54.88,54.69,-0.19000000000000483,0,0
15283,55.15,55.0,-0.14999999999999858,0,0
15284,56.38,56.36,-0.020000000000003126,0,0
15285,57.0,57.0,0.0,0,0
15286,85.79,85.7,-0.09000000000000341,0,0
15289,51.78,50.55,-1.230000000000004,0,0
15290,54.46,54.18,-0.28000000000000114,0,0
15291,55.1,54.94,-0.1600000000000037,0,0
15292,53.25,52.63,-0.6199999999999974,0,0
15293,54.94,54.76,-0.17999999999999972,0,0
15294,85.15,84.87,-0.28000000000000114,0,0
15295,85.14,84.91,-0.23000000000000398,0,0
15297,54.08,53.71,-0.36999999999999744,0,0
15298,56.67,56.67,0.0,0,0
15300,56.54,56.53,-0.00999999999999801,0,0
15302,56.58,56.57,-0.00999999999999801,0,0
15303,55.46,55.36,-0.10000000000000142,0,0
15304,87.51,87.49,-0.020000000000010232,0,0
15306,87.52,87.52,0.0,0,0
15307,86.99,86.99,0.0,0,0
15308,56.61,56.61,0.0,0,0
15309,56.58,56.57,-0.00999999999999801,0,0
15310,56.5,56.48,-0.020000000000003126,0,0
15311,54.88,54.69,-0.19000000000000483,0,0
15312,54.94,54.76,-0.17999999999999972,0,0
15313,55.98,55.93,-0.04999999999999716,0,0
15314,56.24,56.21,-0.030000000000001137,0,0
15315,54.18,53.84,-0.3399999999999963,0,0
15316,54.88,54.69,-0.19000000000000483,0,0
15317,56.91,56.9,-0.00999999999999801,0,0
15318,56.31,56.28,-0.030000000000001137,0,0
15319,56.79,56.78,-0.00999999999999801,0,0
15320,54.62,54.38,-0.23999999999999488,0,0
15321,56.67,56.67,0.0,0,0
15322,56.83,56.82,-0.00999999999999801,0,0
15325,84.86,84.49,-0.37000000000000455,0,0
15326,98.54,98.5,-0.04000000000000625,0,0
15327,86.96,86.96,0.0,0,0
15329,86.59,86.56,-0.030000000000001137,0,0
15335,71.7,0.0,-71.7,0,0
15372,56.92,56.91,-0.010000000000005116,0,0
15373,57.04,57.04,0.0,0,0
15375,55.93,55.88,-0.04999999999999716,0,0
15376,56.03,55.98,-0.05000000000000426,0,0
15377,54.38,54.08,-0.30000000000000426,0,0
15378,56.91,56.9,-0.00999999999999801,0,0
15379,56.76,56.75,-0.00999999999999801,0,0
15382,55.36,55.24,-0.11999999999999744,0,0
15383,85.76,85.6,-0.1600000000000108,0,0
15386,87.36,87.36,0.0,0,0
15387,87.14,87.13,-0.010000000000005116,0,0
15388,87.17,87.17,0.0,0,0
15400,57.04,57.04,0.0,0,0
15401,54.94,54.76,-0.17999999999999972,0,0
15402,87.59,87.59,0.0,0,0
15417,55.97,55.92,-0.04999999999999716,0,0
15420,55.0,54.82,-0.17999999999999972,0,0
15421,56.01,55.97,-0.03999999999999915,0,0
15422,55.92,55.86,-0.060000000000002274,0,0
15423,82.21,80.54,-1.6699999999999875,0,0
15434,56.87,56.86,-0.00999999999999801,0,0
15435,86.78,86.78,0.0,0,0
15436,56.52,56.51,-0.010000000000005116,0,0
15437,55.19,55.05,-0.14000000000000057,0,0
15438,53.41,52.86,-0.5499999999999972,0,0
15439,53.25,52.63,-0.6199999999999974,0,0
15441,56.72,56.71,-0.00999999999999801,0,0
15442,87.81,87.8,-0.010000000000005116,0,0
15443,52.38,51.43,-0.9500000000000028,0,0
15444,56.76,56.75,-0.00999999999999801,0,0
15445,56.88,56.87,-0.010000000000005116,0,0
15446,87.05,87.04,-0.009999999999990905,0,0
15447,46.43,0.0,-46.43,0,0
15448,56.56,56.55,-0.010000000000005116,0,0
15449,54.76,54.54,-0.21999999999999886,0,0
15454,55.0,54.82,-0.17999999999999972,0,0
15459,56.77,56.77,0.0,0,0
15460,51.78,50.55,-1.230000000000004,0,0
15461,85.85,85.71,-0.14000000000000057,0,0
15466,56.23,56.2,-0.02999999999999403,0,0
15470,86.89,86.85,-0.04000000000000625,0,0
15476,88.07,88.07,0.0,0,0
15478,57.11,57.11,0.0,0,0
15479,86.96,86.95,-0.009999999999990905,0,0
15492,88.7,88.69,-0.010000000000005116,0,0
15495,44.72,0.0,-44.72,0,0
15497,54.38,54.08,-0.30000000000000426,0,0
15500,86.97,86.95,-0.01999999999999602,0,0
15501,85.04,84.81,-0.23000000000000398,0,0
15502,87.51,87.51,0.0,0,0
15503,87.02,87.02,0.0,0,0
15504,85.86,85.75,-0.10999999999999943,0,0
