Unnamed: 0,NOMBRE DEL PUNTO DE MONITOREO,LATITUD,LONGITUD,ELEVACIÓN (m.s.n.m.),CORRIENTE,ZONA HIDROGRÁFICA - ZH,SZH - Código (#Área#Zona##Subzona),Nombre Subzona Hidrográfica,DEPARTAMENTO,MUNICIPIO,FECHA,PROPIEDAD OBSERVADA ,*RESULTADO,UNIDAD DEL RESULTADO,PROYECTO,CODIGO__MUESTRA,parameter_std,value_raw,is_censored,value_num,unit_raw
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-05-26,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Ideam,23896,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-07-20,NITROGENO AMONIACAL,0.3,mg N-NH3-/L,Ideam,23990,Ammoniacal Nitrogen,0.3,False,0.3,mg N-NH3-/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-08-25,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Ideam,24069,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-10-06,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Ideam,24175,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-11-17,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Ideam,24351,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2016-06-12,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Ideam,24698,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2016-08-14,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Ideam,24925,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2017-05-21,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Ideam,26375,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2017-09-27,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Ideam,26566,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2017-12-18,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Ideam,26717,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2018-03-18,NITROGENO AMONIACAL,<0.05,mg N-NH3-/L,Ideam,26839,Ammoniacal Nitrogen,<0.05,True,0.05,mg N-NH3-/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2018-08-14,NITROGENO AMONIACAL,0.06,mg N-NH3-/L,Ideam,26974,Ammoniacal Nitrogen,0.06,False,0.06,mg N-NH3-/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2013-06-18,OXIGENO DISUELTO (OD),7.6,mg O2/L,Ideam,22376,Dissolved Oxygen,7.6,False,7.6,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2014-06-18,OXIGENO DISUELTO (OD),7.4,mg O2/L,Ideam,23286,Dissolved Oxygen,7.4,False,7.4,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2014-09-22,OXIGENO DISUELTO (OD),2.3,mg O2/L,Ideam,23446,Dissolved Oxygen,2.3,False,2.3,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2014-10-21,OXIGENO DISUELTO (OD),2.4,mg O2/L,Ideam,23590,Dissolved Oxygen,2.4,False,2.4,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2014-12-05,OXIGENO DISUELTO (OD),2.8,mg O2/L,Ideam,23681,Dissolved Oxygen,2.8,False,2.8,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-01-13,OXIGENO DISUELTO (OD),3.3,mg O2/L,Ideam,23729,Dissolved Oxygen,3.3,False,3.3,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-02-13,OXIGENO DISUELTO (OD),5.3,mg O2/L,Ideam,23770,Dissolved Oxygen,5.3,False,5.3,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-05-11,OXIGENO DISUELTO (OD),7.8,mg O2/L,Ideam,23867,Dissolved Oxygen,7.8,False,7.8,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-05-26,OXIGENO DISUELTO (OD),6.4,mg O2/L,Ideam,23896,Dissolved Oxygen,6.4,False,6.4,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-07-20,OXIGENO DISUELTO (OD),7.7,mg O2/L,Ideam,23990,Dissolved Oxygen,7.7,False,7.7,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-08-25,OXIGENO DISUELTO (OD),8.1,mg O2/L,Ideam,24069,Dissolved Oxygen,8.1,False,8.1,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-10-06,OXIGENO DISUELTO (OD),8.2,mg O2/L,Ideam,24175,Dissolved Oxygen,8.2,False,8.2,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-11-17,OXIGENO DISUELTO (OD),5.6,mg O2/L,Ideam,24351,Dissolved Oxygen,5.6,False,5.6,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2016-06-12,OXIGENO DISUELTO (OD),6.7,mg O2/L,Ideam,24698,Dissolved Oxygen,6.7,False,6.7,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2016-08-14,OXIGENO DISUELTO (OD),8.3,mg O2/L,Ideam,24925,Dissolved Oxygen,8.3,False,8.3,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2016-09-22,OXIGENO DISUELTO (OD),7.3,mg O2/L,Ideam,25155,Dissolved Oxygen,7.3,False,7.3,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2017-03-20,OXIGENO DISUELTO (OD),8.2,mg O2/L,Ideam,25870,Dissolved Oxygen,8.2,False,8.2,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2017-05-21,OXIGENO DISUELTO (OD),7.3,mg O2/L,Ideam,26375,Dissolved Oxygen,7.3,False,7.3,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2017-09-27,OXIGENO DISUELTO (OD),7.7,mg O2/L,Ideam,26566,Dissolved Oxygen,7.7,False,7.7,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2017-12-18,OXIGENO DISUELTO (OD),7.2,mg O2/L,Ideam,26717,Dissolved Oxygen,7.2,False,7.2,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2018-03-18,OXIGENO DISUELTO (OD),6.9,mg O2/L,Ideam,26839,Dissolved Oxygen,6.9,False,6.9,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2018-08-14,OXIGENO DISUELTO (OD),7.4,mg O2/L,Ideam,26974,Dissolved Oxygen,7.4,False,7.4,mg O2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2013-06-18,pH,7.44,unidades de pH,Ideam,22376,pH,7.44,False,7.44,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2014-06-18,pH,7.71,unidades de pH,Ideam,23286,pH,7.71,False,7.71,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2014-09-22,pH,6.36,unidades de pH,Ideam,23446,pH,6.36,False,6.36,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2014-10-21,pH,7.74,unidades de pH,Ideam,23590,pH,7.74,False,7.74,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2014-12-05,pH,7.45,unidades de pH,Ideam,23681,pH,7.45,False,7.45,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-01-13,pH,7.88,unidades de pH,Ideam,23729,pH,7.88,False,7.88,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-02-13,pH,7.53,unidades de pH,Ideam,23770,pH,7.53,False,7.53,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-05-11,pH,7.65,unidades de pH,Ideam,23867,pH,7.65,False,7.65,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-05-26,pH,7.64,unidades de pH,Ideam,23896,pH,7.64,False,7.64,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-07-20,pH,7.55,unidades de pH,Ideam,23990,pH,7.55,False,7.55,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-08-25,pH,7.45,unidades de pH,Ideam,24069,pH,7.45,False,7.45,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-10-06,pH,7.91,unidades de pH,Ideam,24175,pH,7.91,False,7.91,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-11-17,pH,7.19,unidades de pH,Ideam,24351,pH,7.19,False,7.19,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2016-06-12,pH,7.13,unidades de pH,Ideam,24698,pH,7.13,False,7.13,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2016-08-14,pH,7.23,unidades de pH,Ideam,24925,pH,7.23,False,7.23,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2016-09-22,pH,7.48,unidades de pH,Ideam,25155,pH,7.48,False,7.48,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2017-03-20,pH,6.95,unidades de pH,Ideam,25870,pH,6.95,False,6.95,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2017-05-21,pH,7.05,unidades de pH,Ideam,26375,pH,7.05,False,7.05,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2017-09-27,pH,7.41,unidades de pH,Ideam,26566,pH,7.41,False,7.41,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2017-12-18,pH,7.67,unidades de pH,Ideam,26717,pH,7.67,False,7.67,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2018-03-18,pH,6.97,unidades de pH,Ideam,26839,pH,6.97,False,6.97,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2018-08-14,pH,7.78,unidades de pH,Ideam,26974,pH,7.78,False,7.78,unidades de pH
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2013-06-18,SOLIDOS SUSPENDIDOS TOTALES,8.3,mg/L,Ideam,22376,Total Suspended Solids,8.3,False,8.3,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2014-06-18,SOLIDOS SUSPENDIDOS TOTALES,4.8,mg/L,Ideam,23286,Total Suspended Solids,4.8,False,4.8,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2014-09-22,SOLIDOS SUSPENDIDOS TOTALES,21,mg/L,Ideam,23446,Total Suspended Solids,21,False,21.0,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2014-10-21,SOLIDOS SUSPENDIDOS TOTALES,56,mg/L,Ideam,23590,Total Suspended Solids,56,False,56.0,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2014-12-05,SOLIDOS SUSPENDIDOS TOTALES,<4.5,mg/L,Ideam,23681,Total Suspended Solids,<4.5,True,4.5,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-01-13,SOLIDOS SUSPENDIDOS TOTALES,<4.5,mg/L,Ideam,23729,Total Suspended Solids,<4.5,True,4.5,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-02-13,SOLIDOS SUSPENDIDOS TOTALES,12,mg/L,Ideam,23770,Total Suspended Solids,12,False,12.0,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-05-11,SOLIDOS SUSPENDIDOS TOTALES,<4.5,mg/L,Ideam,23867,Total Suspended Solids,<4.5,True,4.5,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-05-26,SOLIDOS SUSPENDIDOS TOTALES,<4.5,mg/L,Ideam,23896,Total Suspended Solids,<4.5,True,4.5,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-07-20,SOLIDOS SUSPENDIDOS TOTALES,<4.5,mg/L,Ideam,23990,Total Suspended Solids,<4.5,True,4.5,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-08-25,SOLIDOS SUSPENDIDOS TOTALES,49,mg/L,Ideam,24069,Total Suspended Solids,49,False,49.0,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-10-06,SOLIDOS SUSPENDIDOS TOTALES,<4.5,mg/L,Ideam,24175,Total Suspended Solids,<4.5,True,4.5,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2015-11-17,SOLIDOS SUSPENDIDOS TOTALES,5.2,mg/L,Ideam,24351,Total Suspended Solids,5.2,False,5.2,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2016-06-12,SOLIDOS SUSPENDIDOS TOTALES,55,mg/L,Ideam,24698,Total Suspended Solids,55,False,55.0,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2016-08-14,SOLIDOS SUSPENDIDOS TOTALES,6.7,mg/L,Ideam,24925,Total Suspended Solids,6.7,False,6.7,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2016-09-22,SOLIDOS SUSPENDIDOS TOTALES,32,mg/L,Ideam,25155,Total Suspended Solids,32,False,32.0,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2017-03-20,SOLIDOS SUSPENDIDOS TOTALES,<4.5,mg/L,Ideam,25870,Total Suspended Solids,<4.5,True,4.5,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2017-05-21,SOLIDOS SUSPENDIDOS TOTALES,13,mg/L,Ideam,26375,Total Suspended Solids,13,False,13.0,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2017-09-27,SOLIDOS SUSPENDIDOS TOTALES,26,mg/L,Ideam,26566,Total Suspended Solids,26,False,26.0,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2017-12-18,SOLIDOS SUSPENDIDOS TOTALES,<4.5,mg/L,Ideam,26717,Total Suspended Solids,<4.5,True,4.5,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2018-03-18,SOLIDOS SUSPENDIDOS TOTALES,<4.5,mg/L,Ideam,26839,Total Suspended Solids,<4.5,True,4.5,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2018-08-14,SOLIDOS SUSPENDIDOS TOTALES,110,mg/L,Ideam,26974,Total Suspended Solids,110,False,110.0,mg/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2013-06-18,SULFATO,11,mg SO4-2/L,Ideam,22376,Sulfate,11,False,11.0,mg SO4-2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2014-06-18,SULFATO,6.9,mg SO4-2/L,Ideam,23286,Sulfate,6.9,False,6.9,mg SO4-2/L
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2013-06-18,TEMPERATURA,11,°C,Ideam,22376,Temperature,11,False,11.0,°C
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2014-06-18,TEMPERATURA,10.1,°C,Ideam,23286,Temperature,10.1,False,10.1,°C
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2014-09-22,TEMPERATURA,9.9,°C,Ideam,23446,Temperature,9.9,False,9.9,°C
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2014-10-21,TEMPERATURA,11,°C,Ideam,23590,Temperature,11,False,11.0,°C
,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],6.490361111,-72.407,3106,CARDENILLO,Sogamoso,2403,Río Chicamocha,BOYACÁ,GUICÁN,2014-12-05,TEMPERATURA,10.8,°C,Ideam,23681,Temperature,10.8,False,10.8,°C
