CODIGO__MUESTRA,FECHA,NOMBRE DEL PUNTO DE MONITOREO,DEPARTAMENTO,MUNICIPIO,LATITUD,LONGITUD,risk_DISCHARGE_CO_0631,risk_SANITARY_CO_2115,risk_SANITARY_EPA,critical_violation_any,sanitary_epa_minus_co
23065,2014-03-06 00:00:00,RCA_CABRERA_HUI_VILLAVIEJA_SAN ALFONSO [21147010],HUILA,VILLAVIEJA,3.3705,-75.11416667,32.22,56.74,56.73,1,-0.010000000000005116
23074,2014-03-10 00:00:00,RCA_MAGDALENA_HUI_NEIVA_PTE.SANTANDER [21097070],HUILA,NEIVA,2.942611111,-75.30852778,0.0,56.38,56.36,1,-0.020000000000003126
23082,2014-03-12 00:00:00,RCA_NEIVA_HUI_CAMPOALEGRE_PTE.MULAS [21107020],HUILA,CAMPOALEGRE,2.566388889,-75.37427778,0.0,0.0,0.0,0,0.0
23084,2014-03-15 00:00:00,RCA_SUAZA_HUI_GUADALUPE_PTE.GARCES [21037010],HUILA,ALTAMIRA,2.03,-75.78,0.0,49.2,46.15,1,-3.0500000000000043
23085,2014-03-17 00:00:00,MAGDALENA_HUI_AGRADO_PTE.BALSEADERO [21047010],HUILA,AGRADO,2.232361111,-75.64855556,33.09,56.92,56.91,1,-0.010000000000005116
23086,2014-03-18 00:00:00,RCA_PAEZ_HUI_TESALIA_PAICOL [21057060],HUILA,TESALIA,2.46,-75.76,30.0,55.82,55.76,1,-0.060000000000002274
23087,2014-03-19 00:00:00,RCA_MAGDALENA_HUI_GIGANTE_PASO DEL COLEGIO [21077020],HUILA,GIGANTE,2.462555556,-75.56686111,33.18,56.92,56.92,1,0.0
23141,2014-02-28 00:00:00,RCA_GUEJAR_MET_VISTA HERMOSA_PINALITO [32077070],META,VISTAHERMOSA,2.97548,-73.67673,0.0,56.23,56.2,1,-0.02999999999999403
23180,2014-04-09 00:00:00,RCA_NEGRO_ANT_RIONEGRO_PTE.REAL [23087150],ANTIOQUIA,RIONEGRO,6.143472222,-75.37994444,0.0,78.61,74.22,1,-4.390000000000001
23181,2014-04-10 00:00:00,RCA_NEGRO_ANT_RIONEGRO_FRESERA LA [23087830],ANTIOQUIA,RIONEGRO,6.199722222,-75.33408333,0.0,44.15,0.0,1,-44.15
23228,2014-05-02 00:00:00,RCA_CHICAMOCHA_BOY_SOGAMOSO_PTE.CHAMEZA [24037290],BOYACÁ,SOGAMOSO,5.759888889,-72.90652778,0.0,85.93,85.84,1,-0.09000000000000341
23229,2014-05-01 00:00:00,RCA_LAG.DE TOTA_BOY_AQUITANIA_ESCALERAS [35097070],BOYACÁ,TOTA,5.491944444,-72.9385,0.0,0.0,0.0,0,0.0
23230,2014-05-02 00:00:00,RCA_CHICAMOCHA_BOY_TIBASOSA_SAN RAFAEL [24037190],BOYACÁ,TIBASOSA,5.807611111,-73.01380556,0.0,54.54,54.28,1,-0.259999999999998
23235,2014-05-08 00:00:00,RCA_NEIVA_HUI_CAMPOALEGRE_PTE.MULAS [21107020],HUILA,CAMPOALEGRE,2.566388889,-75.37427778,0.0,84.17,83.22,1,-0.9500000000000028
23244,2014-05-08 00:00:00,RCA_MAGDALENA_HUI_NEIVA_PTE.SANTANDER [21097070],HUILA,NEIVA,2.942611111,-75.30852778,0.0,54.28,53.97,1,-0.3100000000000023
23245,2014-05-10 00:00:00,RCA_MAGDALENA_TOL_NATAGAIMA_ANGOSTURA [21137050],TOLIMA,NATAGAIMA,3.44,-75.12,59.33,56.77,56.77,1,0.0
23256,2014-05-16 00:00:00,RCA_CUSIANA_BOY_PAJARITO_PAJARITO [35197190],BOYACÁ,PAJARITO,5.283472222,-72.70194444,0.0,55.98,55.93,1,-0.04999999999999716
23257,2014-05-19 00:00:00,RCA_CUSIANA_CAS_MANI_MANI [35197180],CASANARE,MANÍ,4.817,-72.29138889,59.82,56.94,56.94,1,0.0
23264,2014-05-22 00:00:00,RCA_CRAVO SUR_CAS_YOPAL_PTE.YOPAL [35217010],CASANARE,YOPAL,5.369,-72.41372222,59.49,87.24,87.23,1,-0.009999999999990905
23265,2014-06-05 00:00:00,GUAITARA_NAR_LOS ANDES_AGROYACO [52057030],NARIÑO,LOS ANDES (SOTOMAYOR),1.574388889,-77.44197222,32.89,87.25,87.23,1,-0.01999999999999602
23270,2014-06-10 00:00:00,RCA_QDA.RINCON_CUN_LA CALERA_QDA.RINCON [35027500],CUNDINAMARCA,LA CALERA,4.664944444,-73.85738889,0.0,40.97,0.0,1,-40.97
23271,2014-06-10 00:00:00,RCA_CALOSTROS_CUN_LA CALERA_CALOSTROS BAJO [35027510],CUNDINAMARCA,LA CALERA,4.6645,-73.863083333,0.0,47.29,42.1,1,-5.189999999999998
23272,2014-06-11 00:00:00,RCA_CALOSTROS_CUN_LA CALERA_BOCATOMA EAAB [35027520],CUNDINAMARCA,LA CALERA,4.661027778,-73.833333333,0.0,40.66,0.0,1,-40.66
23286,2014-06-18 00:00:00,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],BOYACÁ,GUICÁN,6.490361111,-72.407,0.0,47.17,41.83,1,-5.340000000000003
23287,2014-06-19 00:00:00,RCA_CARDENILLO_BOY_GUICAN_LAPLAYA CARDENILLO [24037001],BOYACÁ,GUICÁN,6.499555556,-72.37613889,0.0,42.61,0.0,1,-42.61
23289,2014-06-24 00:00:00,RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA,CUNDINAMARCA,VILLAPINZÓN,5.218611,-73.595556,0.0,52.63,51.78,1,-0.8500000000000014
23290,2014-06-24 00:00:00,RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA,CUNDINAMARCA,VILLAPINZÓN,5.194722222,-73.61388889,0.0,53.06,52.38,1,-0.6799999999999997
23291,2014-06-24 00:00:00,RCA_BOGOTA_CUN_TOCANCIPA_PTE.TULIO BOTERO-BOGOTA,CUNDINAMARCA,TOCANCIPÁ,4.971916667,-73.91613889,0.0,55.71,55.64,1,-0.07000000000000028
23292,2014-06-24 00:00:00,RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110],CUNDINAMARCA,COTA,4.799322222,-74.09586944,0.0,53.97,53.57,1,-0.3999999999999986
23293,2014-06-22 00:00:00,RCA_PASTO_NAR_EL TAMBO_PROVIDENCIA [52047040],NARIÑO,CHACHAGUÍ,1.431944444,-77.30055556,30.0,55.55,55.46,1,-0.0899999999999963
23294,2014-06-25 00:00:00,RCA_BOGOTA_CUN_SOACHA_ALICACHIN - EL SALTO [21207120],CUNDINAMARCA,SOACHA,4.544847222,-74.25826944,0.0,55.82,55.76,1,-0.060000000000002274
23295,2014-06-25 00:00:00,RCA_BOGOTA_CUN_EL COLEGIO_PTE.CARRETERA LA MESA - MESITAS,CUNDINAMARCA,EL COLEGIO,4.598969,-74.43601,23.01,56.96,56.95,1,-0.00999999999999801
23296,2014-06-25 00:00:00,RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960],CUNDINAMARCA,TOCAIMA,4.454861111,-74.60852778,22.98,56.84,56.83,1,-0.010000000000005116
23297,2014-06-26 00:00:00,RCA_MAGDALENA_CUN_GIRARDOT_GIRARDOT [21237030],CUNDINAMARCA,GIRARDOT,4.288073,-74.808592,23.0,56.92,56.91,1,-0.010000000000005116
23298,2014-06-26 00:00:00,RCA_MAGDALENA_TOL_FLANDES_ISLA DEL AMOR,TOLIMA,FLANDES,4.281944444,-74.77694444,22.94,56.77,56.77,1,0.0
23299,2014-06-27 00:00:00,RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200],CUNDINAMARCA,GIRARDOT,4.304888889,-74.793777778,52.8,57.02,57.02,1,0.0
23300,2014-06-27 00:00:00,RCA_SUMAPAZ_CUN_RICAURTE_SAN MIGUEL-SUMAPAZ [2119700147],CUNDINAMARCA,RICAURTE,4.248085,-74.744647,0.0,56.26,56.23,1,-0.030000000000001137
23301,2014-06-27 00:00:00,RCA_SUMAPAZ_TOL_MELGAR_LIMONAR EL [21197150],TOLIMA,MELGAR,4.232555556,-74.62055556,0.0,55.71,55.64,1,-0.07000000000000028
23302,2014-06-30 00:00:00,RCA_AMAZONAS_AMA_LETICIA_LETICIA [48017010],AMAZONAS,LETICIA,-4.222527778,-69.94272222,0.0,56.31,56.28,1,-0.030000000000001137
23303,2014-06-30 00:00:00,RCA_AMAZONAS_AMA_LETICIA_NAZARETH [48017030],AMAZONAS,LETICIA,-4.120194444,-70.03608333,30.0,56.31,56.28,1,-0.030000000000001137
23304,2014-06-30 00:00:00,RCA_HACHA_CAQ_FLORENCIA_FLORENCIA [44037060],CAQUETA,FLORENCIA,1.621166667,-75.61922222,0.0,88.32,88.24,1,-0.0799999999999983
23305,2014-07-01 00:00:00,RCA_PAMPLONITA_NOR_CHINACOTA_LA DONJUANA [16017020],NORTE DE SANTANDER,CHINÁCOTA,7.687972222,-72.60547222,0.0,40.97,0.0,1,-40.97
23306,2014-07-02 00:00:00,RCA_ZULIA_NOR_DURANIA_SAN JAVIER-PTE.ZULIA [16027001],NORTE DE SANTANDER,DURANIA,7.836388889,-72.65083333,18.15,52.38,51.43,1,-0.9500000000000028
23307,2014-07-03 00:00:00,RCA_PAMPLONITA_NOR_CUCUTA_AGUAS CLARAS [16017010],NORTE DE SANTANDER,CÚCUTA,8.233611111,-72.41722222,31.9,56.54,56.53,1,-0.00999999999999801
23308,2014-06-30 00:00:00,RCA_CAUCA_ANT_CAUCASIA_LA COQUERA [26247020],ANTIOQUIA,CAUCASIA,7.96,-75.2,33.25,0.0,0.0,1,0.0
23309,2014-07-01 00:00:00,RCA_CAUCA_BOL_SAN JACINTO DEL CAUCA_LAS VARAS [25027200],BOLÍVAR,SAN JACINTO DEL CAUCA,8.39,-74.56,32.66,0.0,0.0,1,0.0
23310,2014-07-01 00:00:00,RCA_NECHI_ANT_NECHI_LA ESPERANZA [27037010],ANTIOQUIA,NECHÍ,8.031943889,-74.788805556,33.22,0.0,0.0,1,0.0
23315,2014-07-09 00:00:00,RCA_NEGRO_ANT_RIONEGRO_PTE.REAL [23087150],ANTIOQUIA,RIONEGRO,6.143472222,-75.37994444,0.0,78.13,73.09,1,-5.039999999999992
23327,2014-07-10 00:00:00,RCA_PUTUMAYO_PUT_SANTIAGO_EDEN EL [47017070],PUTUMAYO,SANTIAGO,1.106305556,-76.985,32.56,86.9,86.88,1,-0.020000000000010232
23328,2014-07-10 00:00:00,RCA_GUIZA_NAR_RICAURTE_PILISPI [51027020],NARIÑO,RICAURTE,1.206083333,-77.98513889,0.0,30.68,30.68,1,0.0
23338,2014-07-15 00:00:00,RCA_PATIA_NAR_CUMBITARA_PTE.PUSMEO [52077010],NARIÑO,CUMBITARA,1.624055556,-77.47891667,33.26,57.0,57.0,1,0.0
23339,2014-07-16 00:00:00,GUAITARA_NAR_LOS ANDES_AGROYACO [52057030],NARIÑO,LOS ANDES (SOTOMAYOR),1.574388889,-77.44197222,31.33,56.12,56.08,1,-0.03999999999999915
23340,2014-07-17 00:00:00,RCA_PATIA_NAR_POLICARPA_PTE.GUASCAS [52017010],NARIÑO,POLICARPA,1.594277778,-77.42936111,52.24,56.13,56.1,1,-0.030000000000001137
23341,2014-07-17 00:00:00,RCA_CABRERA_HUI_VILLAVIEJA_SAN ALFONSO [21147010],HUILA,VILLAVIEJA,3.3705,-75.11416667,32.98,88.66,88.66,1,0.0
23342,2014-07-19 00:00:00,RCA_CHULO_BOY_TUTA_PILAS LAS [24037250],BOYACÁ,TUTA,5.666666667,-73.26666667,43.95,56.04,56.0,1,-0.03999999999999915
23343,2014-07-23 00:00:00,RCA_SUBIA_CUN_SILVANIA_SILVANIA [21197110],CUNDINAMARCA,SILVANIA,4.403055556,-74.385305556,0.0,52.1,51.02,1,-1.0799999999999983
23344,2014-07-24 00:00:00,RCA_LAG.GUAMUEZ_NAR_PASTO_SINDAMANOY [47017580],NARIÑO,PASTO,1.135222222,-77.14719444,0.0,0.0,0.0,0,0.0
23345,2014-07-24 00:00:00,RCA_GUAMUES_NAR_PASTO_LA COCHA [47017020],NARIÑO,PASTO,0.989722222,-77.15722222,0.0,51.78,50.55,1,-1.230000000000004
23346,2014-07-21 00:00:00,RCA_CABRERA_HUI_COLOMBIA_CARRASPOSO [21147030],HUILA,COLOMBIA,3.327527778,-74.86691667,33.11,72.78,32.13,1,-40.65
23360,2014-07-27 00:00:00,RCA_RUCIO_CUN_UBALA_MUNDONUEVO[35067130],CUNDINAMARCA,UBALÁ,4.852833333,-73.39297222,30.0,55.9,55.84,1,-0.05999999999999517
23361,2014-07-27 00:00:00,RCA_CHIVOR_CUN_UBALA_UBALA [35067030],CUNDINAMARCA,UBALÁ,4.780222222,-73.49183333,33.23,56.7,56.69,1,-0.010000000000005116
23362,2014-07-28 00:00:00,RCA_BOGOTA_CUN_EL COLEGIO_PTE.CARRETERA LA MESA - MESITAS,CUNDINAMARCA,EL COLEGIO,4.598969,-74.43601,0.0,87.16,87.0,1,-0.1599999999999966
23363,2014-07-25 00:00:00,RCA_CAUCA_CAL_NEIRA_IRRA [26167070],CALDAS,NEIRA,5.268305556,-75.66419444,0.0,55.43,55.32,1,-0.10999999999999943
23364,2014-07-26 00:00:00,RCA_CHINCHINA_CAL_MANIZALES_RETIRO EL [26157020],CALDAS,PALESTINA,5.126777778,-75.67119444,0.0,47.82,43.32,1,-4.5
23365,2014-07-27 00:00:00,RCA_NEGRO_CUN_NIMAIMA_TOBIA [23067060],CUNDINAMARCA,NIMAIMA,5.125305556,-74.44705556,0.0,71.6,30.64,1,-40.959999999999994
23366,2014-07-28 00:00:00,RCA_VILLETA_CUN_VILLETA_VILLETA [23067070],CUNDINAMARCA,VILLETA,5.008583333,-74.467111111,0.0,0.0,0.0,0,0.0
23369,2014-07-26 00:00:00,RCA_PASTO_NAR_PASTO_UNIVERSIDAD [52047010],NARIÑO,PASTO,1.234333333,-77.29294444,30.0,85.99,85.92,1,-0.06999999999999318
23370,2014-07-27 00:00:00,RCA_PASTO_NAR_PASTO_BOCATOMA CENTENARIO [52047030],NARIÑO,PASTO,1.201388889,-77.24777778,0.0,44.72,0.0,1,-44.72
23371,2014-07-25 00:00:00,RCA_PASTO_NAR_EL TAMBO_PROVIDENCIA [52047040],NARIÑO,CHACHAGUÍ,1.431944444,-77.30055556,0.0,52.63,51.78,1,-0.8500000000000014
23372,2014-07-28 00:00:00,RCA_ARMA_CAL_AGUADAS_QUITA SUENO [26187040],CALDAS,AGUADAS,5.713611111,-75.540277778,0.0,0.0,30.3,1,30.3
23373,2014-07-27 00:00:00,RCA_CAUCA_CAL_AGUADAS_LA PINTADA [26187110],CALDAS,AGUADAS,5.7414778,-75.6005638,0.0,55.9,55.84,1,-0.05999999999999517
23374,2014-07-28 00:00:00,RCA_SUMAPAZ_TOL_ICONONZO_PLAYA LA [21197030],TOLIMA,ICONONZO,4.19225,-74.500722222,0.0,48.02,43.75,1,-4.270000000000003
23375,2014-07-29 00:00:00,RCA_NEGRO_CUN_GUADUAS_GUADUERO [23067050],CUNDINAMARCA,GUADUAS,5.192111111,-74.57291667,0.0,0.0,0.0,0,0.0
23376,2014-07-23 00:00:00,RCA_UNE_CUN_UNE_CARAZA [35027100],CUNDINAMARCA,UNE,4.428638889,-74.01019444,32.22,86.95,86.93,1,-0.01999999999999602
23380,2014-07-29 00:00:00,RCA_SUAZA_HUI_GUADALUPE_PTE.GARCES [21037010],HUILA,ALTAMIRA,2.03,-75.78,32.93,56.64,56.64,1,0.0
23381,2014-07-29 00:00:00,RCA_MAGDALENA_TOL_NATAGAIMA_ANGOSTURA [21137050],TOLIMA,NATAGAIMA,3.44,-75.12,33.28,88.32,88.32,1,0.0
23382,2014-07-30 00:00:00,RCA_MAGDALENA_HUI_NEIVA_PTE.SANTANDER [21097070],HUILA,NEIVA,2.942611111,-75.30852778,0.0,86.64,86.49,1,-0.15000000000000568
23383,2014-07-30 00:00:00,MAGDALENA_HUI_AGRADO_PTE.BALSEADERO [21047010],HUILA,AGRADO,2.232361111,-75.64855556,31.9,56.11,56.07,1,-0.03999999999999915
23384,2014-07-30 00:00:00,RCA_GUATIQUIA_MET_VILLAVICENCIO_PTE.ABADIA [35037100],META,VILLAVICENCIO,4.235333333,-73.63536111,31.33,53.84,53.41,1,-0.4300000000000068
23385,2014-07-31 00:00:00,RCA_NEIVA_HUI_CAMPOALEGRE_PTE.MULAS [21107020],HUILA,CAMPOALEGRE,2.566388889,-75.37427778,0.0,44.15,0.0,1,-44.15
23386,2014-07-30 00:00:00,RCA_ATRATO_CHO_EL CARMEN_SIETE EL [11027030],CHOCÓ,EL CARMEN,5.862,-76.15205556,0.0,51.78,50.55,1,-1.230000000000004
23407,2014-07-23 00:00:00,RCA_CAUCA_ANT_SANTA FE DE ANTIOQUIA_CANAFISTO [26217050],ANTIOQUIA,SANTA FE DE ANTIOQUIA,6.417972222,-75.81925,0.0,54.62,54.38,1,-0.23999999999999488
23408,2014-08-01 00:00:00,RCA_LAS CEIBAS_HUI_NEIVA_GUAYABO [21117080],HUILA,NEIVA,2.92,-75.15,0.0,78.23,73.47,1,-4.760000000000005
23409,2014-07-31 00:00:00,RCA_INIRIDA_GUAI_INIRIDA_PTO.INIRIDA [31097020],GUAINÍA,INÍRIDA,3.867666667,-67.931694444,0.0,72.47,30.64,1,-41.83
23410,2013-07-30 00:00:00,RCA_ORINOCO_VIC_CUMARIBO_PTO.NARINO [38027020],VICHADA,CUMARIBO,4.956861111,-67.83416667,0.0,48.57,44.9,1,-3.6700000000000017
23411,2014-07-29 00:00:00,RCA_VICHADA_VIC_CUMARIBO_STA.RITA [33077010],VICHADA,CUMARIBO,4.866127,-68.362697,0.0,47.17,41.83,1,-5.340000000000003
23412,2014-08-09 00:00:00,RCA_VAUPES_VAU_MITU_MITU [42077020],VAUPES,MITÚ,1.259806,-70.239167,0.0,82.32,79.27,1,-3.049999999999997
23413,2014-08-09 00:00:00,RCA_GUAVIARE_VIC_CUMARIBO_CEJAL [32207010],VICHADA,CUMARIBO,3.993665,-68.333828,0.0,54.76,54.54,1,-0.21999999999999886
23414,2014-08-13 00:00:00,RCA_YAGUARA_HUI_YAGUARA_HDA.VENECIA [21087080],HUILA,YAGUARÁ,2.64,-75.54,0.0,54.18,53.84,1,-0.3399999999999963
23415,2014-08-19 00:00:00,RCA_HACHA_CAQ_FLORENCIA_FLORENCIA [44037060],CAQUETA,FLORENCIA,1.621166667,-75.61922222,0.0,53.41,52.86,1,-0.5499999999999972
23416,2014-08-15 00:00:00,RCA_PAEZ_HUI_TESALIA_PAICOL [21057060],HUILA,TESALIA,2.46,-75.76,33.16,56.82,56.81,1,-0.00999999999999801
23420,2014-08-28 00:00:00,RCA_ATRATO_CHO_QUIBDO_QUIBDO [11047020],CHOCÓ,QUIBDÓ,5.697778056,-76.662222222,32.86,56.64,56.64,1,0.0
23428,2014-09-02 00:00:00,RCA_SUBIA_CUN_SILVANIA_SILVANIA [21197110],CUNDINAMARCA,SILVANIA,4.403055556,-74.385305556,0.0,0.0,0.0,0,0.0
23429,2014-09-08 00:00:00,RCA_SUMAPAZ_TOL_ICONONZO_PLAYA LA [21197030],TOLIMA,ICONONZO,4.19225,-74.500722222,0.0,52.38,51.43,1,-0.9500000000000028
23433,2014-09-10 00:00:00,RCA_GUAVIO_CUN_GACHETA_PTE.REYES [35067330],CUNDINAMARCA,GACHETÁ,4.81775,-73.64261111,0.0,54.54,54.28,1,-0.259999999999998
23434,2014-09-09 00:00:00,RCA_RUCIO_CUN_UBALA_MUNDONUEVO[35067130],CUNDINAMARCA,UBALÁ,4.852833333,-73.39297222,0.0,53.84,53.41,1,-0.4300000000000068
23435,2014-09-09 00:00:00,RCA_CHIVOR_CUN_UBALA_UBALA [35067030],CUNDINAMARCA,UBALÁ,4.780222222,-73.49183333,32.56,86.72,86.71,1,-0.010000000000005116
23436,2014-09-11 00:00:00,GUAITARA_NAR_EL TAMBO_SAN PEDRO [52057050],NARIÑO,LINARES,1.383,-77.48227778,0.0,55.43,55.32,1,-0.10999999999999943
23437,2014-09-10 00:00:00,GUAITARA_NAR_LOS ANDES_AGROYACO [52057030],NARIÑO,LOS ANDES (SOTOMAYOR),1.574388889,-77.44197222,0.0,46.01,0.0,1,-46.01
23439,2014-09-12 00:00:00,GUAITARA/ANGASMAYO_NAR_IMUES_PILCUAN [52057010],NARIÑO,IMUÉS,1.021777778,-77.47280556,32.22,55.95,55.9,1,-0.05000000000000426
23440,2014-09-13 00:00:00,BLANCO_NAR_CUASPUD_CARLOSAMA [52057040],NARIÑO,CUASPUD (CARLOSAMA),0.844166667,-77.68588889,0.0,48.82,45.4,1,-3.4200000000000017
23441,2014-09-14 00:00:00,RCA_GUIZA_NAR_RICAURTE_PILISPI [51027020],NARIÑO,RICAURTE,1.206083333,-77.98513889,0.0,0.0,0.0,0,0.0
23442,2014-09-15 00:00:00,GUIZA_NAR_RICAURTE_PIPIGUAY [51027050],NARIÑO,RICAURTE,1.236944444,-78.09722222,0.0,0.0,0.0,0,0.0
23443,2014-09-16 00:00:00,MIRA_NAR_TUMACO_SAN JUAN [51027060],NARIÑO,TUMACO,1.423888889,-78.67027778,0.0,47.92,43.54,1,-4.380000000000003
23444,2014-09-20 00:00:00,RCA_CARDENILLO_BOY_GUICAN_RITACUBA NEGRO [24037630],BOYACÁ,GUICÁN,6.509055556,-72.3295,0.0,41.56,0.0,1,-41.56
23445,2014-09-21 00:00:00,RCA_CARDENILLO_BOY_GUICAN_LAPLAYA CARDENILLO [24037001],BOYACÁ,GUICÁN,6.499555556,-72.37613889,0.0,47.72,43.09,1,-4.6299999999999955
23446,2014-09-22 00:00:00,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],BOYACÁ,GUICÁN,6.490361111,-72.407,0.0,84.32,83.92,1,-0.3999999999999915
23447,2014-09-24 00:00:00,RCA_NEGRO_CUN_NIMAIMA_TOBIA [23067060],CUNDINAMARCA,NIMAIMA,5.125305556,-74.44705556,0.0,0.0,0.0,0,0.0
23448,2014-09-25 00:00:00,RCA_VILLETA_CUN_VILLETA_VILLETA [23067070],CUNDINAMARCA,VILLETA,5.008583333,-74.467111111,0.0,0.0,0.0,0,0.0
23460,2014-09-29 00:00:00,RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA,CUNDINAMARCA,VILLAPINZÓN,5.218611,-73.595556,0.0,46.81,40.97,1,-5.840000000000003
23461,2014-09-29 00:00:00,RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA,CUNDINAMARCA,VILLAPINZÓN,5.194722222,-73.61388889,0.0,49.42,46.56,1,-2.8599999999999994
23462,2014-09-29 00:00:00,RCA_BOGOTA_CUN_TOCANCIPA_PTE.TULIO BOTERO-BOGOTA,CUNDINAMARCA,TOCANCIPÁ,4.971916667,-73.91613889,0.0,54.28,53.97,1,-0.3100000000000023
23463,2014-09-29 00:00:00,RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110],CUNDINAMARCA,COTA,4.799322222,-74.09586944,0.0,52.1,51.02,1,-1.0799999999999983
23464,2014-09-27 00:00:00,RCA_NEGRO_CUN_GUADUAS_GUADUERO [23067050],CUNDINAMARCA,GUADUAS,5.192111111,-74.57291667,33.26,56.83,56.82,1,-0.00999999999999801
23465,2014-09-30 00:00:00,RCA_BOGOTA_CUN_SOACHA_ALICACHIN - EL SALTO [21207120],CUNDINAMARCA,SOACHA,4.544847222,-74.25826944,60.23,55.28,55.15,1,-0.13000000000000256
23466,2014-09-30 00:00:00,RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960],CUNDINAMARCA,TOCAIMA,4.454861111,-74.60852778,52.82,55.49,55.39,1,-0.10000000000000142
23467,2014-10-01 00:00:00,RCA_MAGDALENA_CUN_GIRARDOT_GIRARDOT [21237030],CUNDINAMARCA,GIRARDOT,4.288073,-74.808592,0.0,55.64,55.55,1,-0.09000000000000341
23468,2014-10-01 00:00:00,RCA_MAGDALENA_TOL_FLANDES_ISLA DEL AMOR,TOLIMA,FLANDES,4.281944444,-74.77694444,0.0,55.69,55.61,1,-0.0799999999999983
23469,2014-10-02 00:00:00,RCA_SUMAPAZ_TOL_MELGAR_LIMONAR EL [21197150],TOLIMA,MELGAR,4.232555556,-74.62055556,0.0,49.69,47.06,1,-2.6299999999999955
23470,2014-10-02 00:00:00,RCA_SUMAPAZ_CUN_RICAURTE_SAN MIGUEL-SUMAPAZ [2119700147],CUNDINAMARCA,RICAURTE,4.248085,-74.744647,0.0,55.64,55.55,1,-0.09000000000000341
23471,2014-10-01 00:00:00,RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200],CUNDINAMARCA,GIRARDOT,4.304888889,-74.793777778,0.0,55.28,55.15,1,-0.13000000000000256
23522,2014-10-16 00:00:00,RCA_UNE_CUN_UNE_CARAZA [35027100],CUNDINAMARCA,UNE,4.428638889,-74.01019444,0.0,50.5,48.48,1,-2.020000000000003
23534,2014-09-18 00:00:00,RCA_HACHA_CAQ_FLORENCIA_FLORENCIA [44037060],CAQUETA,FLORENCIA,1.621166667,-75.61922222,0.0,0.0,0.0,0,0.0
23535,2014-09-19 00:00:00,RCA_MAGDALENA_TOL_NATAGAIMA_ANGOSTURA [21137050],TOLIMA,NATAGAIMA,3.44,-75.12,0.0,0.0,0.0,0,0.0
23536,2014-09-20 00:00:00,RCA_CABRERA_HUI_VILLAVIEJA_SAN ALFONSO [21147010],HUILA,VILLAVIEJA,3.3705,-75.11416667,0.0,0.0,0.0,0,0.0
23537,2014-09-25 00:00:00,RCA_CABRERA_HUI_COLOMBIA_CARRASPOSO [21147030],HUILA,COLOMBIA,3.327527778,-74.86691667,0.0,0.0,0.0,0,0.0
23538,2014-09-29 00:00:00,RCA_LAS CEIBAS_HUI_NEIVA_GUAYABO [21117080],HUILA,NEIVA,2.92,-75.15,0.0,0.0,0.0,0,0.0
23539,2014-10-02 00:00:00,RCA_MAGDALENA_HUI_NEIVA_PTE.SANTANDER [21097070],HUILA,NEIVA,2.942611111,-75.30852778,0.0,0.0,0.0,0,0.0
23588,2014-10-21 00:00:00,RCA_CARDENILLO_BOY_GUICAN_RITACUBA NEGRO [24037630],BOYACÁ,GUICÁN,6.509055556,-72.3295,0.0,33.47,33.47,1,0.0
23589,2014-10-21 00:00:00,RCA_CARDENILLO_BOY_GUICAN_LAPLAYA CARDENILLO [24037001],BOYACÁ,GUICÁN,6.499555556,-72.37613889,0.0,51.02,49.35,1,-1.6700000000000017
23590,2014-10-21 00:00:00,RCA_CARDENILLO_BOY_GUICAN_PTE.VDA CALVARIO [24037620],BOYACÁ,GUICÁN,6.490361111,-72.407,0.0,55.84,55.78,1,-0.060000000000002274
23591,2014-10-21 00:00:00,RCA_CLARO_CAL_VILLAMARIA_PTE.LA FONDA [23057701],CALDAS,VILLAMARIA,4.870222222,-75.402361111,0.0,41.27,0.0,1,-41.27
23592,2014-10-21 00:00:00,RCA_QDA.SAN ANTONIO_CAL_VILLAMARIA_SAN ANTONIO [26157210],CALDAS,VILLAMARIA,4.886611111,-75.428972222,0.0,40.97,0.0,1,-40.97
23593,2014-10-23 00:00:00,RCA_CLARO_CAL_VILLAMARIA_CLARO [26157060],CALDAS,VILLAMARIA,5.0,-75.55,0.0,41.83,0.0,1,-41.83
23594,2014-10-21 00:00:00,RCA_RUCIO_CUN_UBALA_MUNDONUEVO[35067130],CUNDINAMARCA,UBALÁ,4.852833333,-73.39297222,0.0,46.29,0.0,1,-46.29
23595,2014-10-22 00:00:00,RCA_CHIVOR_CUN_UBALA_UBALA [35067030],CUNDINAMARCA,UBALÁ,4.780222222,-73.49183333,0.0,53.41,52.86,1,-0.5499999999999972
